187,075,2,W,187Ren,-39534.5,0.9,1682,0.6,,354,ns,62,21/2+,9,16Re02etj,2003,IT=100
187,076,0,,187Os,-41218.9,0.7,,,,stbl,,,1/2-,9,,1931,IS=1.96 2
187,076,1,W,187Osm,-41118.5,0.7,100.45,0.04,,112,ns,6,7/2-,9,,1964,IT=100
187,076,2,W,187Osn,-40961.8,0.7,257.1,0.07,,231,us,2,11/2+,9,,1964,IT=100
187,077,0,,187Ir,-39549,28,,,,10.5,h,0.3,3/2+,9,,1958,B+=100
187,077,1,W,187Irm,-39363,28,186.16,0.04,,30.3,ms,0.6,9/2-,9,,1963,IT=100
187,077,2,W,187Irn,-39115,28,433.75,0.06,,152,ns,12,11/2-,9,,1969,IT=100
187,077,3,W,187Irp,-37061,28,2487.7,0.4,,1.8,us,0.5,29/2-,,10Mo09etj,2010,IT=100
187,078,0,,187Pt,-36685,24,,,,2.35,h,0.03,3/2-,9,,1961,B+=100
187,078,1,W,187Ptm,-36511,24,174.38,0.22,,311,us,15,(11/2+),9,,1976,IT=100
187,079,0,,187Au,-33028,22,,,,8.3,m,0.2,1/2(+),9,,1955,B+~100;A=0.003#
187,079,1,W,187Aum,-32908,22,120.33,0.14,,2.3,s,0.1,9/2(-),9,,1983,IT=100
187,080,0,,187Hg,-28118,14,,,,1.9,m,0.3,3/2(-),9,70Ha18td,1960,B+=100;A>1.2e-4
187,080,1,,187Hgm,-28059,19,59,16,MD,2.4,m,0.3,13/2+,9,70Ha18d,1970,B+=100;A>2.5e-4
187,081,0,,187Tl,-22445,8,,,,~51,s,,(1/2+),9,,1976,B+<100;A=0.03#
187,081,1,,187Tlm,-22111,8,334,3,AD,15.6,s,0.12,9/2(-),9,13Ba41j,1976,IT=?;B+ ?;A=0.15 5
187,081,2,W,187Tln,-20970,50,1480,50,,1.11,us,,,9,,2000,IT=100
187,081,3,W,187Tlp,-19863,8,2582.5,0.3,,690,ns,40,"(25/2-,27/2)",9,,2000,IT=100
187,082,0,,187Pb,-14987,5,,,*,15.2,s,0.3,3/2-,9,09Se13j,1972,B+ ?;A=9.5 20
187,082,1,,187Pbm,-14968,11,19,10,MD*,18.3,s,0.3,13/2+,9,09Se13j,1972,B+ ?;A=12 2
187,083,0,,187Bi,-6383,10,,,,37,ms,2,9/2-#,9,,1999,A=100
187,083,1,,187Bim,-6275,12,108,8,AD,370,us,20,1/2+#,9,,1984,A=100
187,083,2,W,187Bin,-6131,21,252,18,,7,us,5,(13/2+),9,02Hu14etj,2002,IT=100
187,084,0,,187Po,2830,30,,,*,1.4,ms,0.25,"(1/2-,5/2-)",9,,2005,A~100;B+ ?
187,084,1,,187Pom,2830,30,4,27,AD*,0.5,ms,,13/2+#,,06An11etd,2006,A=?;B+ ?
188,071,0,,188Lu,-23790#,500#,,,,300#,ms,>300ns,,13,12Ku26i,2012,B- ?
188,072,0,,188Hf,-30880#,300#,,,,20#,s,>300ns,0+,2,99Be63i,1999,B- ?
188,073,0,,188Ta,-33610,50,,,,19.6,s,2,,2,09Al30td,1999,B-=100
188,073,1,W,188Tam,-33320,50,292.4,0.2,,3.6,us,0.4,,,05Ca02et,2005,IT=100
188,074,0,,188W,-38668,3,,,,69.78,d,0.05,0+,2,,1951,B-=100
188,074,1,W,188Wxm,-36739,3,1929.3,1.6,,109.5,ns,3.5,-8,,10La16etj,2010,IT=100
188,075,0,,188Re,-39016.8,0.7,,,,17.004,0 h,0.0022,-1,2,,1939,B-=100
188,075,1,W,188Rem,-38844.7,0.7,172.069,0.009,,18.59,m,0.04,(6)-,2,,1953,IT=100
188,076,0,,188Os,-41137.2,0.7,,,,stbl,,,0+,2,,1931,IS=13.24 8
188,077,0,,188Ir,-38345,9,,,,41.5,h,0.5,-1,2,,1950,B+=100
188,077,1,W,188Irm,-37380,30,970,30,,4.2,ms,0.2,11-#,2,GAu   e,1971,IT~100;B+ ?
188,078,0,,188Pt,-37821,5,,,,10.2,d,0.3,0+,2,,1954,EC=100;A=2.6e-5 3
188,079,0,,188Au,-32371.3,2.7,,,,8.84,m,0.06,1(-),2,,1955,B+=100
188,080,0,,188Hg,-30202,12,,,,3.25,m,0.15,0+,2,,1960,B+=100;A=3.7e-5 8
188,080,1,W,188Hgm,-27478,12,2724.3,0.4,,134,ns,15,(12+),2,,1983,IT=100
188,081,0,,188Tl,-22336,30,,,*,71,s,2,(2-),2,,1970,B+=100
188,081,1,,188Tlm,-22308,9,30,30,MD*,71,s,1,7(+),2,13Ba41j,1970,B+=100
188,081,2,W,188Tln,-22030,40,310,30,,41,ms,4,(9-),2,,1981,IT~100;B+ ?
188,082,0,,188Pb,-17815,11,,,,25.1,s,0.1,0+,2,03Va16d,1972,B+=?;A=9.3 8
188,082,1,W,188Pbm,-15237,11,2578.2,0.7,,1.15,us,0.03,(8-),2,04Dr04t,1999,IT=100
188,082,2,W,188Pbn,-15105,11,2709.7,0.3,,94,ns,12,(12+),2,04Dr04ej,2004,IT=100
188,082,3,W,188Pbp,-13032,11,4783.2,0.3,,437,ns,55,(19-),2,04Dr04etj,2000,IT=100
188,083,0,,188Bi,-7195,11,,,&,60,ms,3,3+#,2,13La02td,1980,A=?;B+=1.1#;B+SF=0.0016
188,083,1,,188Bim,-7130,30,66,30,AD,>5,us,,7+#,,06An04et,1984,IT ?
188,083,2,,188Bin,-7040,30,153,30,AD &,265,ms,10,(10-),2,13La02td,1984,A=?;B+=4.9#;B+SF=0.0016
188,084,0,,188Po,-544,20,,,,275,us,30,0+,2,03Va16t,1999,A=?;B+ ?
189,072,0,,189Hf,-27160#,300#,,,,2#,s,>300ns,3/2-#,12,09Al30i,2009,B- ?
189,073,0,,189Ta,-31830#,200#,,,,3#,s,>300ns,7/2+#,3,99Be63i,1999,B- ?
189,073,1,W,189Tam,-30230#,450#,1600#,400#,,1.6,us,0.2,,,09Al30td,2009,IT=100
189,074,0,,189W,-35620,40,,,,10.7,m,0.5,3/2-#,3,,1963,B-=100
189,075,0,,189Re,-37979,8,,,,24.3,h,0.4,5/2+,3,,1963,B-=100
189,075,1,W,189Rem,-36208,8,1770.9,0.6,,223,us,14,29/2+,3,16Re02etj,2016,IT=100
189,076,0,,189Os,-38986.7,0.7,,,,stbl,,,3/2-,3,,1931,IS=16.15 5
189,076,1,W,189Osm,-38955.9,0.7,30.812,0.015,,5.81,h,0.06,9/2-,3,,1960,IT=100
189,077,0,,189Ir,-38450,13,,,,13.2,d,0.1,3/2+,3,,1955,EC=100
189,077,1,W,189Irm,-38078,13,372.17,0.04,,13.3,ms,0.3,11/2-,3,,1960,IT=100
189,077,2,W,189Irn,-36117,13,2333.2,0.5,,3.7,ms,0.2,(25/2)+,3,,1975,IT=100
189,078,0,,189Pt,-36469,10,,,,10.87,h,0.12,3/2-,3,,1955,B+=100
189,078,1,W,189Ptm,-36296,10,172.8,0.06,,464,ns,25,9/2-,3,,1970,IT=100
189,078,2,W,189Ptn,-36278,10,191.5,0.7,,143,us,5,(13/2+),3,,1976,IT=100
189,079,0,,189Au,-33582,20,,,,28.7,m,0.3,1/2+,3,,1955,B+=100;A<3e-5
189,079,1,W,189Aum,-33335,20,247.23,0.16,,4.59,m,0.11,11/2-,3,,1966,B+~100;IT=?
189,079,2,W,189Aun,-33257,20,325.11,0.16,,190,ns,15,9/2-,3,,1975,IT=100
189,079,3,W,189Aup,-31027,20,2554.7,1.2,,242,ns,10,31/2+,3,,1975,IT=100
189,080,0,,189Hg,-29630,30,,,,7.6,m,0.1,3/2-,3,,1955,B+=100;A<3e-5
189,080,1,,189Hgm,-29548,18,80,30,MD,8.6,m,0.1,13/2+,3,,1966,B+=100;A<3e-5
189,081,0,,189Tl,-24616,8,,,,2.3,m,0.2,(1/2+),11,,1972,B+=100
189,081,1,,189Tlm,-24331,8,285,6,AD,1.4,m,0.1,9/2(-),11,85Bo46j,1972,B+~100;IT<4
189,082,0,,189Pb,-17844,14,,,*,39,s,8,3/2-,11,09Sa09t,1972,B+~100;A~0.4
189,082,1,,189Pbm,-17804,14,40,4,AD*,50.5,s,2.1,13/2+,11,09Sa09t,2009,B+~100;A<1;IT ?
189,082,2,W,189Pbn,-15370#,30#,2475#,30#,,26,us,5,(31/2-),11,,2005,IT=100
189,083,0,,189Bi,-10065,21,,,,658,ms,47,(9/2-),11,,1973,A~100
189,083,1,,189Bim,-9881,21,184,5,AD,4.9,ms,0.3,(1/2+),11,03An26t,1984,A>50;B+<50
189,083,2,W,189Bin,-9707,21,357.6,0.5,,880,ns,50,(13/2+),11,,2001,IT~100
189,084,0,,189Po,-1422,22,,,,3.8,ms,0.4,(5/2-),7,05Va04t,1999,A~100;B+ ?
190,072,0,,190Hf,-25030#,400#,,,,2#,s,>300ns,0+,13,12Ku26i,2012,B- ?
190,073,0,,190Ta,-28510#,200#,,,*,5.3,s,0.7,-3,10,09Al30tjd,2009,B-=100
190,073,1,W,190Tam,-28310#,250#,200#,150#,*,42,ns,7,,10,09Al30td,2009,IT=100
190,074,0,,190W,-34380,40,,,,30,m,1.5,0+,3,,1976,B-=100
190,074,1,W,190Wxm,-32640,40,1742,2,,111,ns,17,8+,,10La16etj,2010,IT=100
190,074,2,W,190Wxn,-32540,40,1839,2.2,,166,us,6,-10,3,10La16etj,2000,IT=100
190,075,0,,190Re,-35640,70,,,,3.1,m,0.3,(2)-,3,,1955,B-=100
190,075,1,W,190Rem,-35440,70,204,10,,3.2,h,0.2,(6-),3,12Re19e,1962,B-=54.4 20;IT ?
190,076,0,,190Os,-38707.8,0.6,,,,stbl,,,0+,3,,1931,IS=26.26 2
190,076,1,W,190Osm,-37002.4,0.6,1705.4,0.2,,9.86,m,0.03,-10,3,12Kr05t,1950,IT=100
190,077,0,,190Ir,-36753.5,1.4,,,,11.78,d,0.1,-4,3,,1947,B+=100;e+<0.002
190,077,1,W,190Irm,-36727.4,1.4,26.1,0.1,,1.12,h,0.003,(1-),3,,1964,IT=100
190,077,2,W,190Irn,-36717.3,1.4,36.154,0.025,,>2,us,,(4)+,3,,1996,IT=100
190,077,3,W,190Irp,-36377.1,1.4,376.4,0.1,,3.087,h,0.012,(11)-,3,,1950,B+=91.4 2;IT=8.6 2
190,078,0,,190Pt,-37306.5,0.7,,,,650,Gy,30,0+,3,,1949,IS=0.012 2;A=100;2B+ ?
190,079,0,,190Au,-32834,3,,,*,42.8,m,1,-1,3,,1959,B+=100;A<1e-6
190,079,1,W,190Aum,-32630#,150#,200#,150#,*,125,ms,20,11-#,3,,1982,IT~100;B+ ?
190,080,0,,190Hg,-31371,16,,,,20,m,0.5,0+,3,,1959,EC~100;e+<1;A<3.4e-7
190,081,0,,190Tl,-24372,8,,,*,2.6,m,0.3,2(-),3,,1970,B+=100
190,081,1,,190Tlm,-24289,6,83,10,MD*,3.7,m,0.3,7(+#),3,,1970,B+=100
190,081,2,W,190Tln,-24080#,70#,290#,70#,,750,us,40,(8-),3,,1981,IT=100
190,081,3,W,190Tlp,-23960#,70#,410#,70#,,>1,us,,-9,3,91Va04et,1991,IT ?
190,082,0,,190Pb,-20417,13,,,,71,s,1,0+,3,,1972,B+ ?;A=0.40 4
190,082,1,W,190Pbm,-17802,13,2614.8,0.8,,150,ns,14,10+,3,01Dr05j,1998,IT=100
190,082,2,W,190Pbn,-17799,24,2618,20,,24.3,us,2.1,(12+),3,,1998,IT ?
190,082,3,W,190Pbp,-17759,13,2658.2,0.8,,7.7,us,0.3,-11,3,01Dr05jt,1985,IT=100
190,083,0,,190Bi,-10600,23,,,,6.3,s,0.1,(3+),3,91Va04j,1972,A=77 21;B+=?
190,083,1,,190Bim,-10470,30,130,40,AD,6.2,s,0.1,(10-),3,91Va04j,1988,A=70 9;B+ ?;B+p ?
190,083,2,W,190Bin,-10479,27,121,15,,175,ns,8,(5-),,09An11et,2009,IT=100
190,083,3,W,190Bip,-10200,50,404,40,,1.3,us,0.8,(8-),3,09An11ejt,2001,IT=100
190,084,0,,190Po,-4564,13,,,,2.46,ms,0.05,0+,3,,1996,A~100;B+=0.1#
191,073,0,,191Ta,-26490#,300#,,,,3#,s,>300ns,7/2+#,11,09St16i,2009,B- ?
191,074,0,,191W,-31180,40,,,*,45#,s,>300ns,3/2-#,7,99Be63i,1999,B- ?
191,074,1,W,191Wxm,-30950,60,235,50,*,340,ns,14,,,11St21etd,2009,IT=100
191,075,0,,191Re,-34350,10,,,,9.8,m,0.5,"(3/2+,1/2+)",7,,1963,B-=100
191,075,1,W,191Rem,-32749,10,1601.5,0.4,,51,us,3,25/2-,,16Re02ejt,2011,IT=100
191,076,0,,191Os,-36395.2,0.7,,,,14.99,d,0.02,9/2-,7,12Kr05t,1940,B-=100
191,076,1,W,191Osm,-36320.8,0.7,74.382,0.003,,13.1,h,0.05,3/2-,7,12Kr05t,1952,IT=100
191,077,0,,191Ir,-36708.8,1.3,,,,stbl,,,3/2+,7,,1935,IS=37.3 2
191,077,1,W,191Irm,-36537.5,1.3,171.29,0.04,,4.899,s,0.023,(11/2-),7,,1955,IT=100
191,077,2,W,191Irn,-34607.8,1.6,2101,0.9,,5.7,s,0.4,31/2(+),7,12Dr02etj,1979,IT=100
191,078,0,,191Pt,-35698,4,,,,2.83,d,0.02,3/2-,7,,1948,EC=100
191,078,1,W,191Ptm,-35597,4,100.663,0.02,,>1,us,,(9/2)-,7,,1976,IT=100
191,078,2,W,191Ptn,-35549,4,149.035,0.022,,95,us,5,(13/2)+,7,,1967,IT=100
191,079,0,,191Au,-33798,5,,,,3.18,h,0.08,3/2+,7,,1954,B+=100
191,079,1,W,191Aum,-33532,5,266.2,0.7,,920,ms,110,(11/2-),7,,1971,IT=100
191,079,2,W,191Aun,-31308,5,2489.6,0.9,,402,ns,20,(31/2+),7,,1985,IT=100
191,080,0,,191Hg,-30592,22,,,,49,m,10,3/2(-),7,86Ul02j,1954,B+=100;A<5e-6
191,080,1,W,191Hgm,-30460,30,128,22,,50.8,m,1.5,13/2(+),7,01Sc41e,1954,B+=100;A<5e-6
191,081,0,,191Tl,-26283,7,,,,20#,m,,1/2(+),7,13Ba41j,1974,B+ ?
191,081,1,,191Tlm,-25986,7,297,7,BD,5.22,m,0.16,9/2(-),7,,1970,B+=100
191,082,0,,191Pb,-20230,40,,,*,1.33,m,0.08,(3/2-),7,10Co13jd,1974,B+~100;A=0.51 5
191,082,1,,191Pbm,-20231,28,0,50,MD*,2.18,m,0.08,13/2(+),7,88Me.Aj,1975,B+~100;A~0.02
191,082,2,W,191Pbn,-17610,60,2620,50,,180,ns,80,(33/2+),7,,1999,IT=100
191,083,0,,191Bi,-13239,7,,,,11.7,s,0.4,(9/2-),16,13Ny01t,1972,A=51 10;B+ ?
191,083,1,,191Bim,-12997,9,242,4,AD,114,ms,6,(1/2+),16,13Ny01t,1981,A=68 5;IT=32 5;B ?
191,083,2,W,191Bin,-12809,7,429.7,0.5,,562,ns,10,13/2+#,16,,2001,IT=100
191,083,3,W,191Bip,-11364,26,1875,25,,400,ns,40,,16,,2016,IT=100
191,084,0,,191Po,-5069,7,,,,22,ms,1,(3/2-),7,,1993,A=?;B+=1#
191,084,1,,191Pom,-5008,12,61,11,AD,93,ms,3,(13/2+),7,,1999,A=?;B+=4#
191,085,0,,191At,3864,16,,,,2.1,ms,0.8,(1/2+),7,,2003,A~100;B+ ?
191,085,1,,191Atm,3922,18,58,20,AD,2.2,ms,0.4,(7/2-),7,,2003,A~100;B+ ?
192,073,0,,192Ta,-23060#,400#,,,,2.2,s,0.7,-2,12,,2009,B-=100
192,074,0,,192W,-29650#,200#,,,,1#,m,>300ns,0+,12,,1999,B- ?
192,075,0,,192Re,-31590,70,,,,16,s,0.9,,12,12Al05t,1965,B-=100
192,075,1,W,192Rem,-31430,70,159,1,,88,us,8,,12,11St21etd,2005,IT=100
192,075,2,W,192Ren,-31320,70,267,10,,70,s,30,,12,12Re19et,2012,B-=?;IT=?
192,076,0,,192Os,-35882.2,2.3,,,,stbl,,>53Ey,0+,12,13Be07t,1931,IS=40.78 19;2B- ?;A ?
192,076,1,W,192Osm,-33866.8,2.3,2015.4,0.11,,5.9,s,0.1,-10,12,13Dr05j,1965,IT>87;B-<13
192,076,2,W,192Osn,-31301.9,2.5,4580.3,1,,204,ns,7,(20+),12,13Dr05etj,2004,IT=100
192,077,0,,192Ir,-34835.6,1.3,,,,73.83,d,0.015,4+,12,14Un01t,1937,B-=95.24 4;EC=4.76 4
192,077,1,W,192Irm,-34778.9,1.3,56.72,0.005,,1.45,m,0.05,-1,12,,1937,IT~100;B-=0.0175
192,077,2,W,192Irn,-34667.5,1.3,168.14,0.12,,241,y,9,(11-),12,,1959,IT=100
192,078,0,,192Pt,-36288.5,2.6,,,,stbl,,,0+,12,,1935,IS=0.782 24
192,078,1,W,192Ptm,-34116.1,2.6,2172.37,0.13,,272,ns,23,(10)-,12,,1976,IT=100
192,079,0,,192Au,-32772,16,,,,4.94,h,0.09,-1,12,,1948,B+=100
192,079,1,W,192Aum,-32637,16,135.41,0.25,,29,ms,,5#+,12,,1976,IT=100
192,079,2,W,192Aun,-32340,16,431.6,0.5,,160,ms,20,(11-),12,,1976,IT=100
192,080,0,,192Hg,-32012,16,,,,4.85,h,0.2,0+,12,,1952,EC=100;A<4e-6
192,081,0,,192Tl,-25870,30,,,,9.6,m,0.4,2(-),12,13Ba41j,1961,B+=100
192,081,1,W,192Tlm,-25730,50,138,45,,10.8,m,0.2,7(+),12,13Ba41j,1961,B+=100
192,081,2,W,192Tln,-25480,50,388,45,,296,ns,5,(8-),12,,1980,IT=100
192,081,3,,192Tlp,-25695,25,180,40,AD,,,,(3+),12,91Va04e,1991,A=100
192,082,0,,192Pb,-22556,13,,,,3.5,m,0.1,0+,12,,1974,B+~100;A=0.0059 7
192,082,1,W,192Pbm,-19975,13,2581.1,0.4,,166,ns,6,10+,12,07Io03j,1985,IT=100
192,082,2,W,192Pbn,-19931,13,2625.1,1.1,,1.09,us,0.04,12+,12,07Io03j,1979,IT=100
192,082,3,W,192Pbp,-19813,13,2743.5,0.4,,756,ns,14,-11,12,07Io03j,1991,IT=100
192,083,0,,192Bi,-13530,30,,,,34.6,s,0.9,(3+),12,,1971,B+=88 5;A=12 5
192,083,1,,192Bim,-13398,9,140,30,MD,39.6,s,0.4,(10-),12,,1966,B+=90 3;A=10 3
192,084,0,,192Po,-8071,11,,,,32.2,ms,0.3,0+,12,,1977,A=?;B+=0.5#
192,084,1,W,192Pom,-5776,11,2294.6,1,,580,ns,100,(11-),12,,1999,IT=100
192,085,0,,192At,2926,28,,,*&,11.5,ms,0.6,3+#,12,13An03d,2006,A=100;B+=0.6#;B+SF=0.21
192,085,1,,192Atm,2926,28,0,40,AD*&,88,ms,6,"(9-,10-)",12,13An03d,2006,A=100;B+=4.6#;B+SF=0.21
193,073,0,,193Ta,-20870#,400#,,,,500#,ms,>300ns,7/2+#,13,12Ku26i,2012,B- ?;B-n=0.7#
193,074,0,,193W,-26290#,200#,,,,3#,s,>300ns,3/2-#,11,09St16i,2009,B- ?
193,075,0,,193Re,-30230,40,,,,20#,s,>300ns,5/2+#,6,99Be63i,1999,B- ?
193,075,1,W,193Rem,-30080,40,146,0.2,,69,us,6,(9/2-),6,11St21etj,2005,IT=100
193,076,0,,193Os,-33394.3,2.3,,,,29.83,h,0.018,3/2-,6,12Kr05t,1940,B-=100
193,076,1,W,193Osm,-33152.3,2.4,242,0.5,,132,ns,29,,,11St21etd,2011,IT=100
193,077,0,,193Ir,-34536.2,1.3,,,,stbl,,,3/2+,6,,1935,IS=62.7 2
193,077,1,W,193Irm,-34456,1.3,80.239,0.006,,10.53,d,0.04,11/2-,6,,1957,IT=100
193,077,2,W,193Irn,-32258.7,1.6,2277.5,1,,124.8,us,2.1,31/2+,,12Dr02etj,2012,IT=100
193,078,0,,193Pt,-34479.6,1.4,,,,50,y,6,1/2-,6,,1948,EC=100
193,078,1,W,193Ptm,-34329.8,1.4,149.78,0.04,,4.33,d,0.03,13/2+,6,,1949,IT=100
193,079,0,,193Au,-33405,9,,,,17.65,h,0.15,3/2+,6,,1948,B+=100;A<1e-5
193,079,1,W,193Aum,-33115,9,290.19,0.03,,3.9,s,0.3,11/2-,6,,1955,IT~100;B+~0.03
193,079,2,W,193Aun,-30919,9,2486.5,0.6,,150,ns,50,31/2+,6,07Ok05j,1985,IT=100
193,080,0,,193Hg,-31062,16,,,,3.8,h,0.15,3/2(-),6,,1952,B+=100
193,080,1,W,193Hgm,-30921,16,140.76,0.05,,11.8,h,0.2,13/2(+),6,,1973,B+=92.8 5;IT=7.2 5
193,081,0,,193Tl,-27477,7,,,,21.6,m,0.8,1/2(+#),6,,1960,B+=100
193,081,1,W,193Tlm,-27105,8,372,4,,2.11,m,0.15,9/2(-),6,13Ba41j,1963,IT=75;B+=25
193,082,0,,193Pb,-22190,50,,,*,5#,m,,(3/2-),6,GAu   j,1974,B+ ?
193,082,1,,193Pbm,-22060#,90#,130#,80#,*,5.8,m,0.2,13/2+,6,91Du07j,1974,B+=100
193,082,2,W,193Pbn,-19450#,90#,2742#,80#,,180,ns,15,33/2+,6,04Io01j,1991,IT=100
193,083,0,,193Bi,-15885,8,,,,63.6,s,3,(9/2-),6,,1971,B+ ?;A=3.5 15
193,083,1,,193Bim,-15580,9,305,6,AD,3.07,s,0.13,(1/2+),6,15He27t,1970,A=84 16;B+ ?
193,083,2,W,193Bin,-15280,8,605.5,0.5,,153,ns,10,(13/2+),6,,2004,IT=100
193,083,3,W,193Bip,-13535,9,2350,5,,85,us,3,(29/2+),6,15He27ejt,2004,IT=100
193,083,4,W,193Biq,-13480,9,2405,5,,3.02,us,0.08,(29/2-),6,15He27et,2004,IT=100
193,084,0,,193Po,-8325,15,,,,388,ms,40,(3/2-)*,15,13Se03j,1967,A=?;B+=5#
193,084,1,,193Pom,-8225,15,100,6,AD,245,ms,11,(13/2+)*,15,13Se03j,1981,A=?;B+=3#
193,085,0,,193At,-67,22,,,*,29,ms,5,1/2+#,6,,2003,A~100
193,085,1,,193Atm,-59,21,8,9,AD*,21,ms,5,7/2-#,6,,1995,A~100
193,085,2,,193Atn,-25,21,42,9,AD,28,ms,4,13/2+#,6,,2003,A=24 10;IT=76 10
193,086,0,,193Rn,9043,25,,,,1.15,ms,0.27,3/2-#,7,06An36td,2006,A~100
194,073,0,,194Ta,-17300#,500#,,,,300#,ms,>300ns,,13,12Ku26i,2012,B- ?;B-n=0.02#
194,074,0,,194W,-24530#,300#,,,,5#,s,>300ns,0+,11,,2008,B- ?
194,075,0,,194Re,-27240#,200#,,,,5,s,1,"(0+,1)",14,12Al05t,1999,B-=100
194,075,1,W,194Rem,-26960#,200#,285,40,,25,s,8,(11-),14,12Re19e,2012,B-=100
194,075,2,W,194Ren,-26410#,200#,833,33,,100,s,10,,14,12Re19e,2012,B-=100
194,075,3,W,194Rep,-26140#,200#,1100#,1000#,,45,us,18,,14,11St21td,2011,IT=100
194,075,4,W,194Req,-25240#,200#,2000#,1000#,,38,us,37,,14,,2005,IT=100
194,076,0,,194Os,-32435.1,2.4,,,,6,y,0.2,0+,6,,1951,B-=100
194,077,0,,194Ir,-32531.7,1.3,,,,19.28,h,0.13,-1,6,,1937,B-=100
194,077,1,W,194Irm,-32384.6,1.3,147.072,0.002,,31.85,ms,0.24,4+,6,,1959,IT=100
194,077,2,,194Irn,-32160,70,370,70,BD,171,d,11,"(10,11)(-#)",6,,1968,B-=100
194,078,0,,194Pt,-34760.1,0.5,,,,stbl,,,0+,6,,1935,IS=32.86 40
194,079,0,,194Au,-32211.9,2.1,,,,38.02,h,0.1,-1,6,,1948,B+=100
194,079,1,W,194Aum,-32104.5,2.2,107.4,0.5,,600,ms,8,(5+),6,,1975,IT=100
194,079,2,W,194Aun,-31736.1,2.2,475.8,0.6,,420,ms,10,(11-),6,,1953,IT=100
194,080,0,,194Hg,-32183.9,2.9,,,,447,y,28,0+,6,15Do01t,1962,EC=100
194,081,0,,194Tl,-26937,14,,,,33,m,0.5,-2,6,,1960,B+=100;A<1e-7
194,081,1,,194Tlm,-26677,4,260,14,MD,32.8,m,0.2,7(+),6,13Ba41j,1960,B+=100
194,082,0,,194Pb,-24208,17,,,,10.7,m,0.6,0+,6,,1960,B+=100;A=7.3e-6 29
194,082,1,W,194Pbm,-21580,17,2628.1,0.4,,370,ns,13,12+,6,FGK128j,1972,IT=100
194,082,2,W,194Pbn,-21275,17,2933,0.4,,133,ns,7,-11,6,,1986,IT=100
194,083,0,,194Bi,-16029,6,,,*,95,s,3,(3+),6,,1971,B+~100;A=0.46 25
194,083,1,,194Bim,-15880,50,150,50,MD*,125,s,2,"(6+,7+)",6,,1976,B+~100;A ?
194,083,2,,194Bin,-15849,8,180,10,AD,115,s,4,(10-),6,,1988,B+~100;A=0.20 7
194,084,0,,194Po,-11005,13,,,,392,ms,4,0+,6,,1967,A~100;B+ ?
194,084,1,W,194Pom,-8480,13,2525.2,0.8,,15,us,2,(11-),6,,1999,IT=100
194,085,0,,194At,-720,25,,,,286,ms,7,"(4-,5-)",6,13An03td,2009,A~100;B+=8.3#;B+SF=0.032
194,085,1,,194Atm,-740,30,-20,40,AD,323,ms,7,"(9-,10-)",6,13An03t,1984,A~100;B+=8.3#;B+SF=0.032
194,086,0,,194Rn,5723,17,,,,780,us,160,0+,7,,2006,A~100;B+ ?
195,074,0,,195W,-21010#,300#,,,,3#,s,>300ns,5/2-#,,12Ku26i,2012,B- ?
195,075,0,,195Re,-25580#,300#,,,,6,s,1,5/2+#,14,,2008,B-=100
195,076,0,,195Os,-29510,60,,,,6.5,m,1.1,3/2-#,14,,2004,B- ?
195,076,1,W,195Osm,-29060,60,454,10,,2,h,1.7,13/2+#,14,12Re19ed,2012,B-=?;IT=?
195,077,0,,195Ir,-31692.3,1.3,,,,2.29,h,0.17,3/2+,14,,1952,B-=100
195,077,1,W,195Irm,-31592,5,100,5,,3.67,h,0.08,11/2-,14,,1968,B-=95 5;IT=5 5
195,077,2,W,195Irn,-29338,6,2354,6,,4.4,us,0.6,(27/2+),,11St21etj,2011,IT=100
195,078,0,,195Pt,-32793.8,0.5,,,,stbl,,,1/2-,14,,1935,IS=33.78 24
195,078,1,W,195Ptm,-32534.7,0.5,259.077,0.023,,4.01,d,0.005,13/2+,14,,1960,IT=100
195,079,0,,195Au,-32567,1.1,,,,186.01,d,0.06,3/2+,14,,1948,EC=100
195,079,1,W,195Aum,-32248.4,1.1,318.58,0.04,,30.5,s,0.2,11/2-,14,,1952,IT=100
195,079,2,W,195Aun,-30067,20,2500,20,,12.89,us,0.21,31/2(-),14,13Dr01et,2013,IT=100
195,080,0,,195Hg,-31013,23,,,,10.69,h,0.16,1/2-,14,15Do01t,1952,B+=100
195,080,1,W,195Hgm,-30837,23,176.07,0.04,,41.6,h,0.19,13/2+,14,15Do01t,1951,IT=54.2 20;B+=45.8 20
195,081,0,,195Tl,-28155,11,,,,1.16,h,0.05,1/2+,14,,1955,B+=100
195,081,1,W,195Tlm,-27672,11,482.63,0.17,,3.6,s,0.4,9/2-,14,,1957,IT=100
195,082,0,,195Pb,-23708,18,,,,~15,m,,3/2-,14,,1957,B+=100
195,082,1,,195Pbm,-23505,18,202.9,0.7,IT,15,m,1.2,13/2(+),14,91Gr12e,1957,B+=100
195,082,2,W,195Pbn,-21949,18,1759,0.7,,10,us,0.7,(21/2-),14,,1976,IT=100
195,083,0,,195Bi,-18026,5,,,,183,s,4,9/2(-),14,GAu14bj,1971,B+~100;A=0.03 2
195,083,1,,195Bim,-17626,8,399,6,AD,87,s,1,(1/2+),14,GAu14bj,1974,B+=67 17;A=33 17
195,083,2,W,195Bin,-15631,5,2395.5,0.5,,750,ns,50,(29/2-),14,15Ro20j,2003,IT=100
